dataset,method,n_genes,classifier,accuracy_mean,accuracy_std,time_selection
rectum_baseline,MFM2,10,DTree,0.5813186813186813,0.18785745623171957,0.0
rectum_baseline,MFM2,10,RF,0.6142857142857143,0.14605052945790026,0.0
rectum_baseline,MFM2,10,SVM,0.6714285714285715,0.060827923090540865,0.0
rectum_baseline,MFM2,15,kNN-1,0.49230769230769234,0.02878197989826107,0.0
rectum_baseline,MFM2,15,kNN-3,0.5505494505494506,0.07616581736775145,0.0
rectum_baseline,MFM2,15,NaiveBayes,0.5681318681318681,0.14241690408195531,0.0
rectum_baseline,MFM2,15,DTree,0.5065934065934066,0.11878302520326733,0.0
rectum_baseline,MFM2,15,RF,0.46263736263736266,0.10813990857268169,0.0
rectum_baseline,MFM2,15,SVM,0.567032967032967,0.05331652514597015,0.0
rectum_baseline,MFM2,20,kNN-1,0.4769230769230769,0.052171769100963584,0.0
rectum_baseline,MFM2,20,kNN-3,0.44835164835164837,0.06832655629322994,0.0
rectum_baseline,MFM2,20,NaiveBayes,0.5824175824175823,0.15242673304966772,0.0
rectum_baseline,MFM2,20,DTree,0.5076923076923078,0.1468421370416709,0.0
rectum_baseline,MFM2,20,RF,0.5527472527472528,0.0621243693411102,0.0
rectum_baseline,MFM2,20,SVM,0.5384615384615384,0.06177349152771516,0.0
rectum_baseline,MFM2,25,kNN-1,0.4758241758241758,0.07782826905330008,0.0
rectum_baseline,MFM2,25,kNN-3,0.4769230769230769,0.052171769100963584,0.0
rectum_baseline,MFM2,25,NaiveBayes,0.5659340659340659,0.16439501674690765,0.0
rectum_baseline,MFM2,25,DTree,0.4769230769230769,0.10433196440806965,0.0
rectum_baseline,MFM2,25,RF,0.5252747252747253,0.0838051690766489,0.0
rectum_baseline,MFM2,25,SVM,0.5835164835164834,0.09209813995497568,0.0
rectum_baseline,MFM2,30,kNN-1,0.5065934065934067,0.0771112298586762,0.0
rectum_baseline,MFM2,30,kNN-3,0.5065934065934066,0.08122953236297287,0.0
rectum_baseline,MFM2,30,NaiveBayes,0.5208791208791208,0.14185617198334002,0.0
